id,topic,source,text,replyCount,vaderCatLabel,vaderCat
5ac49b1f068401528a2a213b,OpEd,nyt_kaggle,Roseanne is proof that baby boomer culture is the only common culture we have left ,628,high,1.0
5ac49434068401528a2a210b,RealEstate,nyt_kaggle,Brokers like to call it SoHa  but some residents of the southern section of Harlem say that is only hastening the areas gentrification ,36,high,1.0
5ac4942b068401528a2a2107,Magazine,nyt_kaggle,On Montanas Flathead Indian Reservation  basketball is about much more than winning ,89,high,1.0
5ac49427068401528a2a2102,National,nyt_kaggle,At Marjory Stoneman Douglas High  students knew that while preserving a record of normal school activities  they would have to include the story of a tragedy  too ,47,high,1.0
5ac49424068401528a2a20fb,Arts&Leisure,nyt_kaggle,Ms  Wood  who has testified before Congress about surviving rape  discusses the power of going public in the  MeToo era and how her TV character inspired her ,50,high,1.0
5ac49420068401528a2a20f4,Science,nyt_kaggle,Global warming is causing spring to arrive early and autumn to come late in many places  and not all species are adapting at the same rate ,39,high,1.0
5ac49421068401528a2a20f8,Metro,nyt_kaggle,The tutors deal not in plain old schoolwork or straight up counseling  but in a blend of the two  offering academic and psychological support  at a price ,159,high,1.0
5ac49416068401528a2a20ea,Magazine,nyt_kaggle,The chief executive of andMe on paternity testing  A Rod and Facebook ,67,high,1.0
5ac489d4068401528a2a20a4,Business,nyt_kaggle,The measures  targeting   billion worth of soybeans  cars and other goods  were the latest move in the countries escalating trade confrontation ,679,high,1.0
5ac48604068401528a2a2092,Photo,nyt_kaggle,Large areas of Kosovo  Croatia and Bosnia Herzegovina remain plagued by mines and other live bombs two decades after the Balkan wars of the s ,6,low,0.0
5ac478a6068401528a2a2040,Learning,nyt_kaggle,How has his work influenced your life  How has it shaped the society you live in today ,12,low,0.0
5ac46a5b068401528a2a1ffb,Learning,nyt_kaggle,Do you think teachers should be paid more  Why or why not ,67,high,1.0
5ac44a44068401528a2a1f17,Foreign,nyt_kaggle,Prime Minister Viktor Orban is trumpeting economic improvements as he runs for re election  But things arent quite as rosy as traditional measures suggest ,22,high,1.0
5ac431a4068401528a2a1e8e,Games,nyt_kaggle,The singer and pun master Weird Al Yankovic collaborates with constructor Eric Berlin on a really cheesy puzzle ,132,low,0.0
5ac42050068401528a2a1dd6,Washington,nyt_kaggle,Tech firms  military contractors  carmakers  cellphone companies  financial firms  sports leagues and Wall Street giants are all in his Twitter cross hairs ,933,high,1.0
5ac41f81068401528a2a1dd2,Washington,nyt_kaggle,Far from learning on the job or modifying his views  Mr  Trump is falling back on the familiar mix of belligerence and isolationism that fueled his campaign ,132,high,1.0
5ac41533068401528a2a1d77,Climate,nyt_kaggle,As the E P A  chief announced his most sweeping regulatory rollback to date  he found himself caught up in a swirl of allegations of impropriety ,71,high,1.0
5ac4093f068401528a2a1ca9,OpEd,nyt_kaggle,When more Americans have died from guns just since  than in all the wars in our history  its time to try a new approach ,1205,high,1.0
5ac405f2068401528a2a1c96,OpEd,nyt_kaggle,Theyre a cosmetic fix that inoculates people in power from real change ,155,high,1.0
5ac4059c068401528a2a1c89,OpEd,nyt_kaggle,Scapegoats  lies and graft galore  Is this any way to set an example ,772,high,1.0
5ac3f966068401528a2a1bd8,Metro,nyt_kaggle,Finally understanding why neighbors didnt try the snacks ,17,high,1.0
5ac3f5d3068401528a2a1baf,Business,nyt_kaggle,Officials were investigating the motivation behind a womans attack at the suburban California headquarters ,50,high,1.0
5ac3ec95068401528a2a1b3c,National,nyt_kaggle,Fifty years after Dr  Martin Luther King Jr s assassination  black pastors are issuing a call to action and using different methods to achieve common goals ,32,high,1.0
5ac3df93068401528a2a1a92,Science,nyt_kaggle,Photogenic snow monkeys have been a longtime tourist attraction  but only recently have scientists investigated their unusual behavior ,16,high,1.0
5ac3da95068401528a2a1a61,Insider,nyt_kaggle,A Times reporter who has covered law enforcement under five attorneys general finds that each brings a personal conviction about what fairness and justice mean ,6,high,1.0
5ac3d767068401528a2a1a41,Culture,nyt_kaggle,The Met Museum is replacing aging skylights above its European paintings  Youll see favorites in natural light  the way old masters painted them ,11,low,0.0
5ac3d6ea068401528a2a1a3b,OpEd,nyt_kaggle,He has undertaken so many actions that contributed to the weakening of Russia that you have to wonder ,506,high,1.0
5ac3d2e4068401528a2a1a04,Culture,nyt_kaggle,Asne Seierstads new book is about sisters who went to Syria without telling a soul  and their fathers attempt to get them back ,5,low,0.0
5ac3d032068401528a2a19f2,OpEd,nyt_kaggle,We owe it to Dr  King to commemorate the man in full  a radical  ecumenical  antiwar  pro immigrant and scholarly champion of the poor ,194,high,1.0
5ac3c6c0068401528a2a1991,Business,nyt_kaggle,A developer of planned communities is joining with General Electric to build a smart city near Boston with driverless cars and heated sidewalks ,22,low,0.0
5ac3bf81068401528a2a1940,Washington,nyt_kaggle,The Office of Management and Budget and the Treasury Department are at odds over the Treasurys longtime independence in writing tax regulations ,113,high,1.0
5ac3af84068401528a2a1875,National,nyt_kaggle,A governors election in California is a changing of the guard at a moment when the state is involved in a high stakes battle with President Trump ,134,high,1.0
5ac3ad6e068401528a2a185f,Culture,nyt_kaggle,The country legends son  John Carter Cash  helped oversee Johnny Cash  Forever Words  an album featuring Elvis Costello  Kacey Musgraves and other kindred spirits ,6,high,1.0
5ac3a89a068401528a2a1834,Dining,nyt_kaggle,With house ground masa and riveting moles  this Brooklyn restaurant pays tribute to a rich branch of Mexican cuisine ,25,low,0.0
5ac39f0f068401528a2a17ce,Dining,nyt_kaggle,There is no one perfect version  but the combination of beef and red wine is so elemental that its worthy of close examination ,182,high,1.0
5ac39cf8068401528a2a17ba,National,nyt_kaggle,The movement faced discord  persistent support for segregation  and  ultimately  fatal violence of people who opposed civil rights ,27,high,1.0
5ac396f6068401528a2a178b,OpEd,nyt_kaggle,Dr  King said in  that democracy was failing to live up to its noble ideals and principles  That remains true today ,49,high,1.0
5ac3912a068401528a2a1743,Foreign,nyt_kaggle,The remarks by Crown Prince Mohammed bin Salman  the de facto ruler of the kingdom  reflect his view of Israel as an economic and strategic partner ,155,high,1.0
5ac38cdb068401528a2a170b,BookReview,nyt_kaggle,Lauren Slaters new book chronicles the history of mood regulating drugs  weaving in her own lifelong struggle to get well and stay well ,23,high,1.0
5ac37c5e068401528a2a1683,Insider,nyt_kaggle,Earl Caldwell made history before he wrote it on the night of April     when he reported firsthand on the assassination of Martin Luther King Jr  for The New York Times ,50,high,1.0
5ac37877068401528a2a165b,National,nyt_kaggle,Tuesday  A bill would bar children under  from playing football  the E P A  targets state air pollution rules  and a Los Angeles campaign lures New Yorkers ,23,high,1.0
5ac3726d068401528a2a163f,National,nyt_kaggle,A trial in Mississippi provides a rare glimpse into a world where mistreatment of inmates is commonplace  at a time when the Trump administration wants to expand the use of private prisons ,326,high,1.0
5ac36779068401528a2a160c,Washington,nyt_kaggle,The White House said Tuesday night that President Trump plans to deploy the National Guard to confront what it called a growing threat of illegal immigrants  drugs and crime from Central America ,1707,high,1.0
5ac35b62068401528a2a15bd,Learning,nyt_kaggle,Did you watch the mens or womens national championship games  What did you think of them and why ,8,low,0.0
5ac351d1068401528a2a1556,Well,nyt_kaggle,Sixty eight percent of those  and older take vitamin supplements  Much of what we once believed about the benefits is wrong ,555,high,1.0
5ac350a5068401528a2a154f,Metro,nyt_kaggle,Tuesday  Scrubbing the trains  wet weather  and spring cleaning advice ,48,high,1.0
5ac3458f068401528a2a1505,Sports,nyt_kaggle,What makes Villanova the class of college basketball is a sustainable model of success that draws top players who sacrifice to play for the Wildcats ,55,low,0.0
5ac343be068401528a2a14fd,Culture,nyt_kaggle,I mean  he might as well declare it National Bankrupt Casino Awareness Month  Jimmy Kimmel said ,9,low,0.0
5ac342f7068401528a2a14fa,RealEstate,nyt_kaggle,The actor  restaurateur and author of A Bronx Tale on building his castle in Westchester County ,13,high,1.0
5ac342a1068401528a2a14f4,Business,nyt_kaggle,Retaliatory tariffs are a blow to exporters increasingly catering to young  newly wealthy Chinese looking for bottles with cachet ,147,high,1.0
5ac342a0068401528a2a14e9,Travel,nyt_kaggle,The pre Incan ruins of Kuelap share similarities with their more famous cousin  But getting there can be a herculean effort ,41,high,1.0
5ac342a0068401528a2a14e8,Magazine,nyt_kaggle,The magazines Ethicist columnist on whether to pass on information about a deceptive ex spouse  a possible insurance fraud and more ,126,high,1.0
5ac3429f068401528a2a14e7,Magazine,nyt_kaggle,As Chinas Xi Jinping consolidates power  owners of Hong Kong bookstores trafficking in banned books find themselves playing a very dangerous game ,46,high,1.0
5ac34297068401528a2a14e3,Magazine,nyt_kaggle,Debating for sport used to be tolerated online  but that was before you could argue with everybody  all the time ,41,high,1.0
5ac34295068401528a2a14e2,Magazine,nyt_kaggle,Physicians grapple with the extraordinary cost of medical care in America ,247,high,1.0
5ac34295068401528a2a14e1,Metro,nyt_kaggle,In an intricate feat of urban engineering  the L train will be shut for repairs  transforming streets in Lower Manhattan into the busiest bus route in the country ,150,high,1.0
5ac34294068401528a2a14df,BookReview,nyt_kaggle,Books from throughout history to provide solace in troubling times ,26,high,1.0
5ac322ef068401528a2a144c,SundayBusiness,nyt_kaggle,And why you should write yours ,18,high,1.0
5ac318dc068401528a2a1409,Learning,nyt_kaggle,Would you consider vaping a problem at your school  Why or why not ,77,high,1.0
5ac2e028068401528a2a1214,Games,nyt_kaggle,Damon Gulczynski asks a lot of his solvers ,69,low,0.0
5ac2ceba068401528a2a1182,OpEd,nyt_kaggle,The Russian president knows the advantages of authority ,423,high,1.0
5ac2ce71068401528a2a117f,Editorial,nyt_kaggle,The court has a chance to be more honest than it has been about discriminatory voting laws ,275,high,1.0
5ac2c869068401528a2a1135,Business,nyt_kaggle,The internet giant has plenty of problems to fix  Andrew Ross Sorkin thinks explaining why particular ads are presented to users would be a good start ,31,high,1.0
5ac2c7b5068401528a2a1122,Business,nyt_kaggle,Companies are united around the idea of addressing Chinas unfair trade practices  but details of the presidents plan have set off fierce opposition ,249,high,1.0
5ac2c0c1068401528a2a10d9,OpEd,nyt_kaggle,You dont have to like Amazon to fear Trumps attack on it ,366,high,1.0
5ac2b656068401528a2a1085,OpEd,nyt_kaggle,On the economics and politics of Americas growing economic disunion ,1017,high,1.0
5ac2b63f068401528a2a1084,Washington,nyt_kaggle,Republican Senate candidates in states won by President Trump are in primary fights that could leave them weakened in fall contests against vulnerable Democrats ,24,high,1.0
5ac2b4d8068401528a2a107c,Climate,nyt_kaggle,The E P A  chief was using an apartment partly owned by the wife of the chairman of the lobbying firm as its client sought the agencys sign off on a pipeline project ,299,high,1.0
5ac2b4cb068401528a2a1079,OpEd,nyt_kaggle,It looked like congestion pricing might finally become a reality in New York  Then Governor Cuomo announced the new state budget ,176,high,1.0
5ac2b4cc068401528a2a107a,OpEd,nyt_kaggle,Fifty years after its release    A Space Odyssey seems prescient  an allegory about how destructively artificial intelligence can be misused ,139,high,1.0
